Employee_ID,Gender,Company_Type,WFH_Setup_Available,Hours_Worked_Per_Week,Overtime_Hours,Tasks_Completed,Stress_Level,Satisfaction_Score,Performance_Score,Absenteeism_Days,Burn_Rate,Burnout_Risk,Productivity_Level
E105572,Female,Product,Yes,53.1,10,69,3.3,3.8,55.0,7,0.2,Low,Medium
E105573,Female,Service,Yes,47.9,0,62,1.6,4.8,50.5,11,0.08,Low,Medium
E105574,Female,Service,Yes,45.5,1,81,8.9,9.9,90.0,10,0.01,Low,Medium
E105575,Male,Service,Yes,45.5,15,40,9.3,4.3,82.0,11,0.53,Medium,Low
E105576,Female,Service,Yes,42.6,2,54,7.4,7.0,77.8,9,0.22,Low,Medium
E105577,Other,Product,Yes,42.5,16,85,7.9,3.9,76.7,8,0.48,Medium,Medium
E105578,Female,Product,Yes,49.5,2,60,1.1,5.2,88.7,11,0.05,Low,Medium
E105579,Male,Product,No,40.2,10,88,7.8,1.8,64.7,5,0.64,High,Low
E105580,Male,Product,Yes,53.1,3,81,5.2,7.9,69.5,10,0.11,Low,High
E105581,Male,Service,No,44.2,6,25,5.1,6.9,53.9,4,0.16,Low,Low
E105582,Female,Service,Yes,59.3,15,65,5.9,4.1,78.3,3,0.35,Medium,Medium
E105583,Female,Service,Yes,41.5,16,46,3.4,5.7,98.0,11,0.15,Low,Medium
E105584,Male,Service,Yes,46.3,10,86,7.3,8.8,64.2,0,0.09,Low,Medium
E105585,Male,Service,No,43.2,3,34,3.7,1.4,96.5,10,0.32,Medium,Low
E105586,Male,Service,Yes,41.0,2,19,6.0,9.4,86.5,11,0.04,Low,Low
E105587,Male,Service,Yes,50.3,15,55,2.2,5.2,61.7,9,0.11,Low,Medium
E105588,Female,Service,Yes,39.5,1,27,7.1,8.7,83.1,4,0.09,Low,Low
E105589,Female,Service,Yes,41.6,4,89,2.7,8.8,68.3,3,0.03,Low,High
E105590,Male,Product,No,47.9,17,17,2.5,1.5,56.1,5,0.21,Low,Low
E105591,Male,Product,No,48.7,2,29,1.2,8.0,54.6,5,0.02,Low,Medium
E105592,Male,Product,No,38.0,1,70,2.1,7.6,50.9,6,0.05,Low,High
E105593,Female,Product,Yes,47.9,1,57,3.1,1.4,89.9,3,0.27,Low,Low
E105594,Male,Service,No,45.6,1,88,3.0,9.5,94.2,0,0.02,Low,High
E105595,Male,Service,Yes,40.4,15,81,3.9,6.7,74.1,2,0.13,Low,High
E105596,Male,Service,Yes,41.1,0,60,1.5,2.5,76.0,8,0.11,Low,Medium
E105597,Female,Product,No,34.8,18,62,9.4,2.1,84.6,4,0.74,High,Low
E105598,Female,Product,Yes,53.6,18,92,2.1,6.1,85.0,2,0.08,Low,High
E105599,Female,Service,Yes,50.1,8,50,7.3,1.5,66.2,7,0.62,High,Low
E105600,Male,Service,Yes,38.6,19,37,5.8,2.5,58.0,0,0.43,Medium,Low
E105601,Male,Product,Yes,49.0,8,69,6.0,9.5,71.5,3,0.03,Low,Medium
E105602,Male,Service,Yes,42.1,10,69,1.9,7.7,84.9,2,0.04,Low,High
E105603,Female,Product,Yes,49.6,0,68,3.2,6.5,90.2,1,0.11,Low,Medium
E105604,Male,Service,No,42.5,18,79,8.0,2.9,54.5,1,0.57,Medium,Low
E105605,Female,Service,No,43.2,16,65,5.2,3.0,79.4,4,0.36,Medium,Low
E105606,Female,Product,No,43.6,5,46,5.1,5.0,52.7,6,0.26,Low,Low
E105607,Female,Product,Yes,41.7,0,99,5.9,7.8,91.2,8,0.13,Low,High
E105608,Male,Product,No,52.0,17,34,4.9,1.0,83.3,4,0.44,Medium,Low
E105609,Male,Service,No,49.5,8,50,8.3,1.4,84.8,1,0.71,High,Low
E105610,Male,Service,Yes,45.5,0,46,7.7,8.8,88.1,11,0.09,Low,Medium
E105611,Female,Product,Yes,50.1,3,71,3.9,8.3,74.8,3,0.07,Low,High
E105612,Female,Service,Yes,36.9,17,43,8.3,7.3,64.9,3,0.22,Low,Low
E105613,Male,Service,Yes,38.9,16,60,5.7,5.5,89.3,5,0.26,Low,Medium
E105614,Male,Product,Yes,47.4,19,49,6.6,2.3,88.9,11,0.51,Medium,Low
E105615,Female,Service,Yes,48.7,18,93,8.8,1.9,56.7,11,0.71,High,Low
E105616,Female,Service,Yes,46.4,13,88,5.3,9.1,95.1,1,0.05,Low,High
E105617,Male,Product,Yes,35.6,6,66,7.8,4.4,61.1,2,0.44,Medium,Low
E105618,Female,Product,Yes,39.7,8,29,6.7,7.3,65.3,5,0.18,Low,Low
E105619,Male,Service,No,47.1,19,95,4.8,5.1,60.8,3,0.24,Low,Medium
E105620,Male,Service,No,57.1,8,65,8.1,7.6,98.3,5,0.19,Low,Medium
E105621,Female,Product,Yes,51.1,14,45,1.9,2.7,65.0,5,0.14,Low,Medium
E105622,Female,Product,Yes,52.9,10,89,6.2,5.4,98.6,2,0.29,Low,Medium
E105623,Female,Product,Yes,46.7,6,98,1.4,4.4,81.9,6,0.08,Low,High
E105624,Male,Service,Yes,46.7,5,30,2.4,3.2,58.8,3,0.16,Low,Low
E105625,Female,Service,Yes,39.8,8,50,6.4,6.4,77.7,6,0.23,Low,Medium
E105626,Male,Product,No,49.8,3,53,3.8,5.8,94.1,8,0.16,Low,Medium
E105627,Male,Product,Yes,44.6,16,25,3.4,5.5,78.1,2,0.15,Low,Low
E105628,Male,Product,No,48.5,5,34,9.6,6.3,56.6,8,0.36,Medium,Low
E105629,Male,Service,No,45.2,16,70,4.3,2.3,64.3,1,0.33,Medium,Medium
E105630,Female,Service,Yes,46.4,13,56,6.1,4.3,61.2,4,0.35,Medium,Low
E105631,Female,Service,Yes,44.6,4,61,5.8,3.9,56.3,11,0.35,Medium,Low
E105632,Male,Product,Yes,46.1,17,20,1.6,7.9,66.4,3,0.03,Low,Medium
E105633,Male,Product,Yes,50.0,7,49,7.1,1.3,83.1,9,0.62,High,Low
E105634,Male,Service,Yes,38.7,9,22,5.6,3.5,69.1,10,0.36,Medium,Low
E105635,Male,Service,No,37.5,10,85,4.4,9.3,72.2,6,0.03,Low,High
E105636,Female,Service,No,47.1,2,51,1.6,3.7,66.0,6,0.1,Low,Medium
E105637,Female,Service,No,52.2,1,64,3.6,2.4,99.7,11,0.27,Low,Medium
E105638,Male,Product,Yes,53.5,13,30,9.0,7.8,79.3,2,0.2,Low,Low
E105639,Male,Product,Yes,38.9,3,23,2.6,1.4,91.7,3,0.22,Low,Low
E105640,Female,Service,Yes,43.0,16,89,3.0,4.8,72.1,6,0.16,Low,High
E105641,Female,Service,Yes,37.6,16,99,2.8,8.7,58.4,2,0.04,Low,High
E105642,Male,Product,Yes,42.2,8,74,9.0,9.6,92.3,0,0.04,Low,Medium
E105643,Male,Service,Yes,50.6,8,65,7.3,3.2,88.2,10,0.5,Medium,Low
E105644,Female,Service,Yes,44.9,2,60,8.9,3.7,66.5,1,0.56,Medium,Low
E105645,Male,Product,No,43.1,3,85,9.2,6.1,80.3,11,0.36,Medium,Medium
E105646,Male,Product,No,47.7,1,26,9.4,3.0,54.7,4,0.66,High,Low
E105647,Female,Product,Yes,41.0,13,78,5.4,2.4,51.3,10,0.41,Medium,Medium
E105648,Female,Service,No,53.0,19,35,5.3,4.8,90.8,4,0.28,Low,Low
E105649,Female,Service,Yes,45.0,7,19,8.5,1.7,97.1,7,0.71,High,Low
E105650,Female,Service,Yes,43.0,17,20,4.0,9.0,67.2,2,0.04,Low,Medium
E105651,Female,Service,No,47.9,3,57,1.2,4.0,79.9,8,0.07,Low,Medium
E105652,Male,Product,Yes,49.7,7,40,4.0,4.0,85.9,4,0.24,Low,Low
E105653,Male,Service,No,53.0,6,68,7.4,8.1,87.3,9,0.14,Low,Medium
E105654,Male,Product,Yes,44.0,14,17,2.1,4.1,74.1,2,0.12,Low,Low
E105655,Male,Service,No,50.4,14,25,8.1,7.8,80.7,7,0.18,Low,Low
E105656,Female,Service,No,45.5,1,39,8.3,2.6,82.9,1,0.61,High,Low
E105657,Female,Product,Yes,41.9,3,26,1.9,5.8,55.2,7,0.08,Low,Medium
E105658,Female,Service,Yes,41.1,8,79,1.9,7.9,82.3,8,0.04,Low,High
E105659,Female,Service,Yes,39.5,6,18,2.8,5.0,75.5,7,0.14,Low,Low
E105660,Male,Service,Yes,41.3,17,66,4.2,1.6,68.9,9,0.35,Medium,Low
E105661,Male,Service,Yes,50.6,11,79,5.8,7.6,63.1,0,0.14,Low,Medium
E105662,Female,Service,No,48.5,13,84,5.4,5.4,81.9,8,0.25,Low,Medium
E105663,Female,Service,Yes,38.8,6,48,8.7,3.8,58.3,0,0.54,Medium,Low
E105664,Female,Product,No,36.3,5,30,2.3,9.9,90.5,8,0.0,Low,Medium
E105665,Female,Product,No,39.4,18,89,7.3,8.9,58.6,9,0.08,Low,High
E105666,Female,Service,Yes,41.1,18,28,5.9,1.3,88.6,1,0.51,Medium,Low
E105667,Female,Service,Yes,43.5,14,88,7.6,6.3,90.9,7,0.28,Low,Medium
E105668,Male,Product,Yes,50.9,18,75,4.1,4.2,97.0,8,0.24,Low,Medium
E105669,Female,Service,Yes,42.3,11,67,5.2,1.3,73.2,5,0.45,Medium,Low
E105670,Female,Product,Yes,53.4,1,72,1.3,1.1,53.2,5,0.12,Low,Medium
E105671,Male,Product,Yes,36.6,10,77,2.0,6.3,83.9,2,0.07,Low,High
E105672,Female,Service,Yes,43.3,12,27,4.4,3.9,64.1,9,0.27,Low,Low
E105673,Male,Product,Yes,48.9,3,59,5.3,7.3,54.6,8,0.14,Low,Medium
E105674,Female,Product,No,49.2,0,69,1.8,5.1,92.8,7,0.09,Low,Medium
E105675,Male,Product,No,43.3,1,47,8.4,7.9,57.0,1,0.18,Low,Low
E105676,Female,Service,Yes,50.0,13,76,9.5,8.3,75.3,4,0.16,Low,Medium
E105677,Male,Service,Yes,49.1,17,53,6.4,6.9,89.4,6,0.2,Low,Medium
E105678,Female,Product,No,41.6,10,27,1.5,4.8,60.0,10,0.08,Low,Medium
E105679,Male,Service,No,46.6,10,95,7.6,9.9,94.8,0,0.01,Low,High
E105680,Male,Product,Yes,48.5,18,87,3.0,3.8,66.6,7,0.19,Low,Medium
E105681,Male,Service,Yes,41.9,16,27,7.6,5.6,69.8,2,0.33,Medium,Low
E105682,Female,Service,Yes,53.5,16,30,4.9,5.7,56.6,9,0.21,Low,Low
E105683,Male,Product,Yes,40.8,1,68,1.5,4.9,82.2,1,0.08,Low,Medium
E105684,Male,Product,Yes,45.7,1,44,3.5,2.1,74.8,6,0.28,Low,Low
E105685,Female,Product,Yes,38.8,12,53,4.8,4.2,98.7,4,0.28,Low,Low
E105686,Male,Product,Yes,45.5,5,78,7.6,2.9,84.9,7,0.54,Medium,Low
E105687,Female,Service,Yes,39.7,14,84,2.2,9.1,87.9,0,0.02,Low,High
E105688,Male,Service,Yes,43.5,10,26,3.6,6.9,60.0,8,0.11,Low,Medium
E105689,Female,Product,Yes,37.1,3,16,1.8,3.6,85.6,11,0.12,Low,Low
E105690,Male,Service,No,49.0,18,47,6.5,6.1,77.9,5,0.25,Low,Low
E105691,Male,Product,Yes,46.8,13,29,5.3,8.7,70.2,7,0.07,Low,Medium
E105692,Female,Service,No,50.4,17,95,9.4,9.4,89.1,5,0.06,Low,Medium
E105693,Female,Service,Yes,43.3,16,66,7.7,1.7,98.9,6,0.64,High,Low
E105694,Female,Service,Yes,50.7,7,49,8.0,8.1,54.7,10,0.15,Low,Medium
E105695,Male,Service,Yes,45.2,12,52,2.5,9.7,89.4,7,0.01,Low,High
E105696,Male,Product,Yes,45.6,14,94,3.4,5.2,96.0,8,0.16,Low,High
E105697,Male,Product,Yes,55.6,10,56,5.6,10.0,65.8,3,0.0,Low,Medium
E105698,Other,Product,Yes,42.6,15,95,1.1,9.6,68.2,2,0.0,Low,High
E105699,Male,Service,No,51.1,17,21,8.8,6.9,89.7,9,0.27,Low,Low
E105700,Male,Service,No,47.4,11,70,8.0,8.6,97.7,9,0.11,Low,Medium
E105701,Male,Service,Yes,42.1,11,19,1.5,3.7,96.9,1,0.09,Low,Low
E105702,Female,Service,No,38.4,5,54,8.6,9.3,52.8,1,0.06,Low,Medium
E105703,Male,Service,Yes,39.8,5,75,1.0,6.3,93.6,3,0.04,Low,High
E105704,Female,Service,Yes,50.7,3,79,2.0,5.6,79.3,7,0.09,Low,High
E105705,Male,Service,Yes,53.7,0,80,1.5,8.5,71.1,10,0.02,Low,High
E105706,Female,Service,Yes,45.5,16,82,5.3,9.0,92.3,5,0.05,Low,High
E105707,Male,Service,Yes,45.7,3,79,8.1,7.3,90.0,2,0.22,Low,Medium
E105708,Female,Service,Yes,48.9,16,99,2.6,1.2,75.5,3,0.23,Low,Medium
E105709,Female,Service,Yes,45.4,4,56,7.9,6.4,70.5,2,0.28,Low,Low
E105710,Male,Service,Yes,50.5,8,49,2.7,8.4,73.6,2,0.04,Low,Medium
E105711,Female,Product,Yes,46.5,5,80,9.9,5.9,65.9,8,0.41,Medium,Medium
E105712,Male,Service,Yes,45.7,11,39,8.7,9.4,84.0,10,0.05,Low,Low
E105713,Female,Product,Yes,41.5,16,20,7.6,9.1,94.6,2,0.07,Low,Low
E105714,Female,Service,Yes,40.3,9,22,6.3,5.8,62.5,10,0.26,Low,Low
E105715,Male,Product,No,29.2,1,49,3.2,4.6,91.3,1,0.17,Low,Medium
E105716,Male,Service,Yes,51.2,0,67,2.1,1.5,68.0,11,0.18,Low,Medium
E105717,Male,Product,Yes,44.3,12,33,5.1,6.7,56.6,1,0.17,Low,Low
E105718,Male,Service,Yes,43.0,0,23,4.6,3.4,52.0,11,0.3,Low,Low
E105719,Male,Product,No,35.2,12,47,7.1,7.0,74.0,7,0.21,Low,Low
E105720,Male,Service,Yes,41.8,2,22,2.5,8.2,78.4,9,0.05,Low,Medium
E105721,Male,Service,Yes,41.1,10,52,6.1,4.7,50.3,2,0.32,Medium,Low
E105722,Female,Product,Yes,41.0,15,46,7.2,1.1,82.6,9,0.64,High,Low
E105723,Male,Service,No,46.7,17,37,3.7,8.8,75.9,9,0.04,Low,Medium
E105724,Male,Product,Yes,45.6,1,48,8.0,5.9,99.9,8,0.33,Medium,Low
E105725,Female,Service,Yes,38.2,17,60,4.9,3.8,55.2,10,0.3,Low,Medium
E105726,Male,Service,Yes,38.5,16,46,2.5,6.7,85.3,2,0.08,Low,Medium
E105727,Male,Product,Yes,38.5,0,15,2.8,7.1,60.9,9,0.08,Low,Low
E105728,Male,Service,Yes,54.1,3,21,3.5,2.3,60.3,1,0.27,Low,Low
E105729,Female,Service,No,52.5,19,38,2.4,6.8,50.9,7,0.08,Low,Medium
E105730,Female,Product,Yes,40.7,5,16,6.1,3.6,50.3,5,0.39,Medium,Low
E105731,Male,Product,Yes,35.1,4,32,9.5,8.2,59.3,3,0.17,Low,Low
E105732,Female,Product,Yes,45.6,19,97,9.1,9.5,58.8,0,0.05,Low,High
E105733,Male,Service,Yes,45.2,8,70,3.9,1.9,50.0,9,0.32,Medium,Medium
E105734,Female,Service,Yes,46.6,3,46,8.8,9.3,85.9,5,0.06,Low,Medium
E105735,Female,Service,Yes,48.7,4,91,9.6,9.1,75.2,6,0.09,Low,Medium
E105736,Female,Service,Yes,47.3,7,84,3.6,4.1,69.8,7,0.21,Low,Medium
E105737,Male,Product,Yes,39.4,16,24,9.1,1.3,55.2,6,0.79,High,Low
E105738,Male,Service,Yes,46.5,14,54,10.0,7.0,66.7,11,0.3,Low,Low
E105739,Male,Service,No,49.3,19,88,8.2,4.1,73.5,1,0.48,Medium,Medium
E105740,Female,Service,Yes,41.4,12,48,4.5,2.7,99.9,2,0.33,Medium,Low
E105741,Female,Product,No,46.5,14,98,6.5,2.0,75.5,0,0.52,Medium,Medium
E105742,Female,Product,Yes,42.2,3,47,4.3,2.8,51.0,3,0.31,Medium,Low
E105743,Other,Product,Yes,55.0,17,89,10.0,3.1,60.4,4,0.69,High,Low
E105744,Male,Service,Yes,38.4,18,71,1.6,8.2,67.7,11,0.03,Low,High
E105745,Female,Product,Yes,50.8,7,36,9.0,8.1,72.8,8,0.17,Low,Low
E105746,Female,Product,Yes,36.6,13,62,1.7,5.4,83.7,0,0.08,Low,Medium
E105747,Female,Service,No,54.0,0,90,1.4,6.0,79.5,11,0.06,Low,High
E105748,Other,Service,No,39.3,1,46,9.5,9.3,75.5,11,0.07,Low,Low
E105749,Female,Service,Yes,45.9,19,97,8.8,9.2,91.9,10,0.07,Low,High
E105750,Male,Service,No,36.9,2,59,4.3,8.5,59.8,6,0.06,Low,Medium
E105751,Female,Product,Yes,38.3,15,16,9.6,4.4,53.9,3,0.54,Medium,Low
E105752,Male,Service,No,49.5,2,92,8.8,4.3,91.9,7,0.5,Medium,Medium
E105753,Female,Service,Yes,50.1,5,69,9.1,9.0,73.1,9,0.09,Low,Medium
E105754,Female,Product,No,46.2,7,73,6.4,9.3,77.7,1,0.04,Low,Medium
E105755,Male,Product,Yes,48.7,11,47,9.6,8.2,91.9,4,0.17,Low,Low
E105756,Female,Product,No,50.2,4,97,8.3,7.8,97.3,1,0.18,Low,Medium
E105757,Male,Service,Yes,41.6,4,28,9.5,6.0,77.6,1,0.38,Medium,Low
E105758,Male,Service,Yes,38.0,2,82,3.5,4.0,90.6,6,0.21,Low,Medium
E105759,Male,Service,Yes,44.9,3,80,5.8,3.2,77.2,3,0.39,Medium,Medium
E105760,Female,Service,No,42.1,4,88,8.8,2.3,51.7,11,0.68,High,Low
E105761,Female,Service,Yes,46.9,2,73,6.2,7.6,97.8,8,0.15,Low,Medium
E105762,Female,Service,Yes,47.7,9,29,8.2,8.0,90.9,9,0.16,Low,Low
E105763,Male,Service,Yes,41.6,18,45,9.8,4.2,87.7,1,0.57,Medium,Low
E105764,Female,Service,No,48.5,7,43,8.2,1.1,72.1,6,0.73,High,Low
E105765,Female,Service,Yes,48.3,5,89,3.8,9.4,97.1,7,0.02,Low,High
E105766,Male,Product,Yes,48.6,6,87,2.1,4.9,74.5,0,0.11,Low,High
E105767,Male,Product,No,43.0,5,61,3.5,9.8,86.0,0,0.01,Low,High
E105768,Male,Service,Yes,48.9,12,71,7.0,7.1,55.0,6,0.2,Low,Medium
E105769,Female,Service,Yes,47.6,12,72,1.1,2.1,60.9,4,0.09,Low,Medium
E105770,Female,Service,Yes,48.2,4,99,2.7,3.9,71.2,6,0.16,Low,High
E105771,Female,Service,No,53.4,5,45,3.9,6.9,79.1,0,0.12,Low,Medium
E105772,Male,Service,Yes,46.6,9,67,8.9,6.8,90.3,8,0.28,Low,Medium
E105773,Female,Product,Yes,42.0,19,78,1.5,3.1,62.0,1,0.1,Low,Medium
E105774,Male,Product,No,39.4,9,96,1.4,2.6,88.7,10,0.1,Low,High
E105775,Male,Product,Yes,50.6,15,16,6.0,3.5,94.5,4,0.39,Medium,Low
E105776,Female,Product,No,46.8,17,74,2.6,8.1,90.9,3,0.05,Low,High
E105777,Male,Product,Yes,53.4,2,98,3.2,3.2,81.1,4,0.22,Low,Medium
E105778,Female,Service,Yes,34.9,0,62,2.7,7.3,90.5,8,0.07,Low,Medium
E105779,Male,Product,Yes,49.6,2,62,6.2,8.8,93.9,4,0.07,Low,Medium
E105780,Female,Service,Yes,43.7,18,75,1.5,4.5,77.8,3,0.08,Low,Medium
E105781,Male,Product,Yes,43.2,0,18,9.5,1.1,90.5,3,0.85,High,Low
E105782,Female,Service,Yes,41.2,7,40,2.1,2.3,71.1,4,0.16,Low,Low
E105783,Male,Service,No,49.5,18,98,9.6,3.8,76.1,9,0.6,Medium,Medium
E105784,Male,Product,Yes,48.1,3,36,8.0,2.7,52.6,0,0.58,Medium,Low
E105785,Female,Service,No,39.3,15,57,8.5,3.6,94.2,8,0.54,Medium,Low
E105786,Male,Service,Yes,45.8,4,34,2.6,5.9,57.0,0,0.11,Low,Medium
E105787,Female,Service,Yes,48.5,4,62,7.0,1.2,63.8,6,0.62,High,Low
E105788,Other,Service,No,45.9,1,75,8.4,1.6,65.9,3,0.71,High,Low
E105789,Male,Product,Yes,50.5,5,37,6.0,8.7,55.8,8,0.08,Low,Medium
E105790,Male,Product,No,43.5,6,75,6.0,5.7,96.1,9,0.26,Low,Medium
E105791,Female,Service,Yes,33.7,14,94,2.4,9.4,98.5,0,0.01,Low,High
E105792,Female,Service,Yes,45.9,9,77,4.7,1.0,93.3,3,0.42,Medium,Medium
E105793,Female,Product,Yes,45.9,9,33,2.4,1.0,67.3,6,0.22,Low,Low
E105794,Male,Service,Yes,46.6,18,89,9.8,7.7,52.8,1,0.23,Low,Medium
E105795,Female,Service,Yes,50.5,15,90,7.2,5.3,59.1,4,0.34,Medium,Medium
E105796,Male,Service,No,35.2,8,27,1.4,9.2,88.6,10,0.01,Low,Medium
E105797,Female,Product,Yes,43.8,7,16,5.3,8.1,64.3,9,0.1,Low,Low
E105798,Female,Service,Yes,40.4,18,65,6.7,5.5,94.6,11,0.3,Low,Medium
E105799,Male,Service,No,39.0,0,89,1.9,5.3,91.8,6,0.09,Low,High
E105800,Male,Service,No,44.6,16,15,7.0,8.3,61.8,9,0.12,Low,Low
E105801,Male,Service,Yes,48.5,17,55,2.6,8.2,84.7,9,0.05,Low,Medium
E105802,Male,Service,Yes,46.5,14,24,4.7,3.5,72.1,11,0.31,Medium,Low
E105803,Female,Service,Yes,41.6,5,17,6.6,7.1,60.7,2,0.19,Low,Low
E105804,Male,Service,Yes,44.3,16,22,4.3,6.8,79.5,7,0.14,Low,Low
E105805,Male,Service,Yes,49.6,17,94,4.4,8.7,91.9,3,0.06,Low,High
E105806,Male,Service,No,48.4,18,50,8.6,8.8,96.3,4,0.1,Low,Medium
E105807,Other,Product,Yes,42.2,1,54,3.8,3.4,52.9,4,0.25,Low,Medium
E105808,Female,Product,Yes,41.9,6,53,6.9,8.9,70.9,6,0.08,Low,Medium
E105809,Male,Service,No,36.4,16,98,8.6,9.3,80.2,7,0.06,Low,High
E105810,Male,Service,Yes,42.9,14,61,2.4,2.0,66.9,0,0.19,Low,Medium
E105811,Other,Service,No,36.3,15,74,1.4,6.2,65.9,9,0.05,Low,High
E105812,Female,Product,Yes,55.3,16,22,8.4,4.9,88.6,10,0.43,Medium,Low
E105813,Male,Product,Yes,40.7,2,88,6.0,4.6,89.1,6,0.32,Medium,Medium
E105814,Male,Service,No,50.5,9,51,8.4,7.3,86.4,7,0.23,Low,Low
E105815,Male,Product,Yes,54.1,5,77,2.9,2.2,94.9,1,0.23,Low,Medium
E105816,Male,Product,No,46.1,1,41,8.5,8.4,74.7,0,0.14,Low,Low
E105817,Female,Product,Yes,44.5,10,17,1.9,1.2,89.4,8,0.17,Low,Low
E105818,Female,Service,No,38.4,7,53,8.9,6.2,50.6,10,0.34,Medium,Low
E105819,Male,Service,Yes,42.5,13,20,8.4,3.0,99.4,8,0.59,Medium,Low
E105820,Female,Service,Yes,53.0,11,95,6.1,7.0,96.0,10,0.18,Low,High
E105821,Male,Product,Yes,46.8,19,24,6.5,5.7,92.1,10,0.28,Low,Low
E105822,Female,Product,Yes,45.1,6,99,4.1,10.0,79.4,10,0.0,Low,High
E105823,Female,Service,Yes,51.6,17,43,2.8,8.8,77.2,11,0.03,Low,Medium
E105824,Male,Service,Yes,48.5,4,43,5.1,4.0,57.5,10,0.31,Medium,Low
E105825,Male,Service,Yes,44.3,5,34,6.9,5.8,52.7,2,0.29,Low,Low
E105826,Female,Service,Yes,46.1,12,93,10.0,3.9,62.8,11,0.61,High,Low
E105827,Male,Service,No,41.2,1,80,8.4,7.6,57.5,9,0.2,Low,Medium
E105828,Male,Service,Yes,42.2,18,26,4.9,4.8,78.0,8,0.25,Low,Low
E105829,Male,Service,Yes,44.0,7,27,7.7,2.0,66.6,0,0.62,High,Low
E105830,Other,Product,Yes,47.8,10,53,2.0,6.9,69.4,0,0.06,Low,Medium
E105831,Male,Service,Yes,38.8,15,53,4.7,1.1,51.3,1,0.42,Medium,Low
E105832,Female,Service,No,45.4,0,59,4.8,3.7,77.4,6,0.3,Low,Medium
E105833,Male,Service,Yes,43.1,15,99,10.0,9.2,82.8,3,0.08,Low,Medium
E105834,Female,Product,Yes,40.5,11,55,4.5,1.8,66.7,8,0.37,Medium,Low
E105835,Female,Service,Yes,43.1,16,94,1.7,5.5,56.6,5,0.08,Low,High
E105836,Female,Product,No,33.4,8,57,1.6,8.2,85.2,7,0.03,Low,High
E105837,Male,Service,Yes,41.2,5,76,7.3,9.1,56.4,6,0.07,Low,Medium
E105838,Female,Product,No,39.5,6,17,3.6,6.0,90.8,8,0.14,Low,Low
E105839,Female,Product,Yes,43.6,12,23,8.8,2.4,77.3,10,0.67,High,Low
E105840,Male,Service,No,33.6,16,58,5.3,9.5,61.9,9,0.03,Low,Medium
E105841,Male,Product,Yes,46.0,9,48,4.0,7.7,94.9,8,0.09,Low,Medium
E105842,Male,Service,No,49.5,10,33,7.8,4.6,57.1,1,0.42,Medium,Low
E105843,Male,Service,Yes,44.4,13,32,4.8,3.5,80.1,0,0.31,Medium,Low
E105844,Female,Service,Yes,47.5,16,60,7.6,1.4,80.9,8,0.65,High,Low
E105845,Male,Service,No,42.4,15,55,7.4,2.7,51.9,8,0.54,Medium,Low
E105846,Male,Product,Yes,37.2,4,63,7.5,8.0,80.5,11,0.15,Low,Medium
E105847,Female,Product,Yes,45.0,17,66,8.7,2.0,84.7,2,0.7,High,Low
E105848,Male,Service,No,48.4,10,88,8.6,2.2,95.5,11,0.67,High,Low
E105849,Male,Service,Yes,38.4,9,57,7.0,2.8,85.4,6,0.5,Medium,Low
E105850,Male,Service,Yes,42.7,5,24,9.6,4.6,74.2,7,0.52,Medium,Low
E105851,Female,Product,Yes,43.8,9,99,1.2,2.7,92.7,1,0.09,Low,High
E105852,Female,Service,Yes,59.3,10,52,9.4,9.1,67.7,2,0.08,Low,Medium
E105853,Female,Product,No,46.1,0,52,2.3,3.3,92.8,6,0.15,Low,Medium
E105854,Male,Service,Yes,35.5,4,61,2.9,9.3,92.2,11,0.02,Low,High
E105855,Female,Service,Yes,34.2,1,21,8.4,9.9,80.2,2,0.01,Low,Low
E105856,Male,Product,Yes,48.7,10,26,4.6,7.8,67.2,8,0.1,Low,Medium
E105857,Male,Service,Yes,57.4,13,66,4.8,1.1,79.6,6,0.43,Medium,Low
E105858,Male,Service,No,43.6,12,47,3.4,3.2,95.3,8,0.23,Low,Low
E105859,Female,Service,No,43.3,10,38,3.0,3.4,81.8,6,0.2,Low,Low
E105860,Male,Service,Yes,47.2,5,62,2.0,5.9,92.0,11,0.08,Low,Medium
E105861,Male,Product,Yes,41.0,1,45,2.8,2.4,67.2,10,0.21,Low,Low
E105862,Male,Service,No,32.3,18,96,6.1,1.7,64.6,5,0.51,Medium,Medium
E105863,Male,Service,Yes,50.2,8,37,7.4,2.6,62.8,11,0.55,Medium,Low
E105864,Female,Service,Yes,41.9,17,85,7.6,3.9,74.6,4,0.46,Medium,Medium
E105865,Male,Service,Yes,50.3,13,86,4.3,1.4,71.6,1,0.37,Medium,Medium
E105866,Female,Product,Yes,41.2,12,29,9.3,2.8,92.7,7,0.67,High,Low
E105867,Male,Product,No,45.6,11,52,4.0,2.5,55.6,3,0.3,Low,Low
E105868,Female,Product,Yes,49.3,11,42,2.0,8.0,77.7,7,0.04,Low,Medium
E105869,Female,Service,No,50.4,12,35,9.5,2.5,70.2,5,0.71,High,Low
E105870,Male,Service,Yes,46.2,6,41,5.9,8.1,96.9,9,0.11,Low,Medium
E105871,Male,Service,Yes,45.9,15,61,9.7,5.6,89.4,5,0.43,Medium,Low
E105872,Female,Product,No,48.1,16,70,4.5,7.8,71.7,2,0.1,Low,Medium
E105873,Female,Service,No,47.3,8,28,7.8,5.1,82.0,6,0.38,Medium,Low
E105874,Male,Service,No,38.5,13,35,2.0,9.1,87.3,6,0.02,Low,Medium
